PLAYER_ID;PLAYER_NAME;TEAM_ID;SEASON
660;Malcolm Brogdon;1610612749;2018
661;Eric Bledsoe;1610612749;2018
662;George Hill;1610612749;2018
663;Ersan Ilyasova;1610612749;2018
664;Pat Connaughton;1610612749;2018
665;Sterling Brown;1610612749;2018
666;Tim Frazier;1610612749;2018
667;Nikola Mirotic;1610612749;2018
668;Tony Snell;1610612749;2018
669;D.J. Wilson;1610612749;2018
670;Maurice Harkless;1610612757;2018
671;Al-Farouq Aminu;1610612757;2018
672;Meyers Leonard;1610612757;2018
673;CJ McCollum;1610612757;2018
674;Damian Lillard;1610612757;2018
675;Rodney Hood;1610612757;2018
676;Zach Collins;1610612757;2018
677;Seth Curry;1610612757;2018
678;Enes Kanter;1610612757;2018
679;Evan Turner;1610612757;2018
680;Skal Labissiere;1610612757;2018
681;Jake Layman;1610612757;2018
682;Anfernee Simons;1610612757;2018
683;Torrey Craig;1610612743;2018
684;Paul Millsap;1610612743;2018
685;Nikola Jokic;1610612743;2018
686;Gary Harris;1610612743;2018
687;Jamal Murray;1610612743;2018
688;Mason Plumlee;1610612743;2018
689;Will Barton;1610612743;2018
690;Malik Beasley;1610612743;2018
691;Monte Morris;1610612743;2018
692;Juancho Hernangomez;1610612743;2018
693;Trey Lyles;1610612743;2018
694;Isaiah Thomas;1610612743;2018
695;Jarred Vanderbilt;1610612743;2018
696;Jimmy Butler;1610612755;2018
697;Tobias Harris;1610612755;2018
698;Joel Embiid;1610612755;2018
699;JJ Redick;1610612755;2018
700;Ben Simmons;1610612755;2018
701;James Ennis III;1610612755;2018
702;Greg Monroe;1610612755;2018
703;Mike Scott;1610612755;2018
704;Jonah Bolden;1610612755;2018
705;Amir Johnson;1610612755;2018
706;Boban Marjanovic;1610612755;2018
707;T.J. McConnell;1610612755;2018
708;Jonathon Simmons;1610612755;2018
709;Eric Gordon;1610612745;2018
710;P.J. Tucker;1610612745;2018
711;Clint Capela;1610612745;2018
712;James Harden;1610612745;2018
713;Chris Paul;1610612745;2018
714;Nene;1610612745;2018
715;Austin Rivers;1610612745;2018
716;Iman Shumpert;1610612745;2018
717;Gerald Green;1610612745;2018
718;Gary Clark;1610612745;2018
719;Kenneth Faried;1610612745;2018
720;Isaiah Hartenstein;1610612745;2018
